POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,STREET_NUM,STREETNAME,STREET_SEG,RATEAREA,SFPARKAREA,LOCATION
562-03204,562-03200,4,Black,MS,N,N,SFMTA,ON,0,320,MASON ST,8803000,MC1,,"(37.7868181997, -122.4097394996)"
562-03203,562-03200,3,Black,MS,N,N,SFMTA,ON,0,320,MASON ST,8803000,MC1,,"(37.7868101978, -122.4097379015)"
562-03202,562-03200,2,Black,MS,N,N,SFMTA,ON,0,320,MASON ST,8803000,MC1,,"(37.7868022014, -122.4097362028)"
336-07268,336-07260,8,Black,MS,N,N,SFMTA,ON,0,726,BUSH ST,3437000,MC1,,"(37.7901064985, -122.4097245016)"
336-07267,336-07260,7,Black,MS,N,N,SFMTA,ON,0,726,BUSH ST,3437000,MC1,,"(37.7901079011, -122.4097131972)"
336-07266,336-07260,6,Black,MS,N,N,SFMTA,ON,0,726,BUSH ST,3437000,MC1,,"(37.7901093987, -122.4097018984)"
336-07265,336-07260,5,Black,MS,N,N,SFMTA,ON,0,726,BUSH ST,3437000,MC1,,"(37.7901107007, -122.4096915999)"
336-07264,336-07260,4,Black,MS,N,N,SFMTA,ON,0,726,BUSH ST,3437000,MC1,,"(37.7901123994, -122.4096774009)"
546-02060,-,0,Grey,SS,N,N,SFMTA,ON,0,206,LEAVENWORTH ST,8240000,Area 2,,"(37.7830615983, -122.4140266978)"
563-01240,-,0,Yellow,SS,N,N,SFMTA,ON,0,124,MCALLISTER ST,8890000,Area 2,,"(37.7808769000, -122.4145777018)"
686-02210,-,0,Green,SS,N,N,SFMTA,ON,0,221,TURK ST,12718000,Area 2,,"(37.7828525984, -122.4131082983)"
614-06030,-,0,Grey,SS,N,N,SFMTA,ON,0,603,POST ST,10631000,Area 2,,"(37.7877797996, -122.4118911007)"
470-06322,470-06320,2,Black,MS,N,N,SFMTA,ON,0,632,HOWARD ST,7035000,Area 5,Downtown,"(37.7863777027, -122.3988979996)"
614-00080,-,0,Yellow,SS,N,N,SFMTA,ON,0,8,POST ST,10624001,Area 5,Downtown,"(37.7891062022, -122.4023976007)"
470-09150,-,0,Grey,SS,N,N,SFMTA,ON,0,915,HOWARD ST,7041000,Area 2,,"(37.7810787977, -122.4053176993)"
568-10580,-,0,Yellow,SS,N,N,SFMTA,ON,0,1058,MISSION ST,9100000,Area 2,,"(37.7799272974, -122.4101551023)"
563-01400,-,0,Grey,SS,N,N,SFMTA,ON,0,140,MCALLISTER ST,8890000,Area 2,,"(37.7808204048, -122.4150334150)"
472-04260,-,0,Yellow,SS,Y,N,SFMTA,ON,0,426,HYDE ST,7118000,Area 3,,"(37.7852229000, -122.4161514991)"
470-06550,-,0,Grey,SS,Y,N,SFMTA,ON,0,655,HOWARD ST,7037000,Area 5,Downtown,"(37.7857324024, -122.3994278979)"
336-07060,-,0,Grey,SS,N,N,SFMTA,ON,0,706,BUSH ST,3437000,Area 1,,"(37.7901836009, -122.4091091023)"
582-01060,-,0,Red,SS,N,N,SFMTA,ON,0,106,NEW MONTGOMERY ST,9544000,Area 5,Downtown,"(37.7871942007, -122.4002969001)"
418-08410,-,0,Grey,SS,N,N,SFMTA,ON,0,841,FOLSOM ST,5664000,Area 5,South Embarcadero,"(37.7811248981, -122.4021429026)"
470-11020,-,0,Grey,SS,N,N,SFMTA,ON,0,1102,HOWARD ST,7047000,Area 2,,"(37.7779006985, -122.4096260981)"
570-01520,-,0,Yellow,SS,N,N,SFMTA,ON,0,152,MINNA ST,9041000,Area 5,Downtown,"(37.7867878013, -122.4003098027)"
418-09590,-,0,Yellow,SS,N,N,SFMTA,ON,0,959,FOLSOM ST,5666000,Area 2,,"(37.7790369996, -122.4047882983)"
614-07180,-,0,Grey,SS,N,N,SFMTA,ON,0,718,POST ST,10635000,Area 3,,"(37.7876507015, -122.4139880014)"
664-02200,-,0,Yellow,SS,N,N,SFMTA,ON,0,220,STOCKTON ST,12197000,Area 5,Downtown,"(37.7880929978, -122.4066307020)"
444-03080,-,0,Grey,SS,N,N,SFMTA,ON,0,308,GRANT AVE,6387000,Area 5,Downtown,"(37.7899467003, -122.4054059998)"
666-00380,-,0,Yellow,SS,N,N,SFMTA,ON,0,38,SUTTER ST,12316000,Area 5,Downtown,"(37.7901130979, -122.4020317976)"
202-00038,202-00030,8,Black,MS,N,N,SFMTA,ON,0,3,02ND ST,129000,Area 5,Downtown,"(37.7891513024, -122.4011053012)"
202-00034,202-00030,4,Black,MS,N,N,SFMTA,ON,0,3,02ND ST,129000,Area 5,Downtown,"(37.7891799015, -122.4011412987)"
202-00032,202-00030,2,Black,MS,N,N,SFMTA,ON,0,3,02ND ST,129000,Area 5,Downtown,"(37.7891947989, -122.4011600015)"
202-00036,202-00030,6,Black,MS,N,N,SFMTA,ON,0,3,02ND ST,129000,Area 5,Downtown,"(37.7891656020, -122.4011232999)"
681-05120,-,0,Grey,SS,N,N,SFMTA,ON,0,512,TAYLOR ST,12432000,Area 1,,"(37.7873593018, -122.4115144012)"
681-05250,-,0,Grey,SS,N,N,SFMTA,ON,0,525,TAYLOR ST,12433000,Area 1,,"(37.7876248014, -122.4117390976)"
336-08050,-,0,Red,SS,N,N,SFMTA,ON,0,805,BUSH ST,3438000,Area 1,,"(37.7898523983, -122.4106691980)"
580-01490,-,0,Grey,SS,Y,N,SFMTA,ON,0,149,NATOMA ST,9509000,Area 5,Downtown,"(37.7864392986, -122.3996980020)"
582-00110,-,0,Red,SS,N,N,SFMTA,ON,0,11,NEW MONTGOMERY ST,9540000,Area 5,Downtown,"(37.7884036981, -122.4015718994)"
562-05160,-,0,Red,SS,N,N,SFMTA,ON,0,516,MASON ST,8806000,Area 1,,"(37.7884850976, -122.4100671985)"
562-06220,-,0,Grey,SS,N,N,SFMTA,ON,0,622,MASON ST,8807000,Area 1,,"(37.7896003992, -122.4102941972)"
520-00211,520-00210,1,Yellow,MS,N,N,SFMTA,ON,0,21,KEARNY ST,7748000,Area 5,Downtown,"(37.7885876027, -122.4036926997)"
401-01050,-,0,Red,SS,N,N,SFMTA,ON,0,105,ELLIS ST,5170000,Area 1,,"(37.7854056981, -122.4080686008)"
567-00760,-,0,Grey,SS,N,N,SFMTA,ON,0,76,MINT ST,9064000,Area 1,,"(37.7824647006, -122.4075838027)"
593-00320,-,0,Red,SS,N,N,SFMTA,ON,0,32,OFARRELL ST,9721000,Area 5,Downtown,"(37.7867240989, -122.4060853978)"
336-08420,-,0,Grey,SS,N,N,SFMTA,ON,0,842,BUSH ST,3438000,Area 1,,"(37.7898512975, -122.4117604994)"
568-09800,-,0,Grey,SS,N,N,SFMTA,ON,0,980,MISSION ST,9099000,Area 2,,"(37.7813851003, -122.4083036014)"
470-09370,-,0,Grey,SS,N,N,SFMTA,ON,0,937,HOWARD ST,7042000,Area 2,,"(37.7807527025, -122.4057304018)"
202-00033,202-00030,3,Black,MS,N,N,SFMTA,ON,0,3,02ND ST,129000,Area 5,Downtown,"(37.7891865008, -122.4011496023)"
202-00035,202-00030,5,Black,MS,N,N,SFMTA,ON,0,3,02ND ST,129000,Area 5,Downtown,"(37.7891727992, -122.4011323021)"
202-00052,202-00050,2,Black,MS,N,N,SFMTA,ON,0,5,02ND ST,129000,Area 5,Downtown,"(37.7891408977, -122.4010921025)"
202-00053,202-00050,3,Black,MS,N,N,SFMTA,ON,0,5,02ND ST,129000,Area 5,Downtown,"(37.7891342984, -122.4010837988)"
202-00054,202-00050,4,Black,MS,N,N,SFMTA,ON,0,5,02ND ST,129000,Area 5,Downtown,"(37.7891287998, -122.4010768977)"
202-00055,202-00050,5,Black,MS,N,N,SFMTA,ON,0,5,02ND ST,129000,Area 5,Downtown,"(37.7891233013, -122.4010700022)"
202-00056,202-00050,6,Black,MS,N,N,SFMTA,ON,0,5,02ND ST,129000,Area 5,Downtown,"(37.7891167019, -122.4010616985)"
202-00057,202-00050,7,Black,MS,N,N,SFMTA,ON,0,5,02ND ST,129000,Area 5,Downtown,"(37.7891105999, -122.4010539983)"
202-00058,202-00050,8,Black,MS,N,N,SFMTA,ON,0,5,02ND ST,129000,Area 5,Downtown,"(37.7891045985, -122.4010463987)"
202-00077,202-00070,7,Black,MS,N,N,SFMTA,ON,0,7,02ND ST,129000,Area 5,Downtown,"(37.7890572016, -122.4009867978)"
202-00078,202-00070,8,Black,MS,N,N,SFMTA,ON,0,7,02ND ST,129000,Area 5,Downtown,"(37.7890495014, -122.4009771028)"
202-00074,202-00070,4,Black,MS,N,N,SFMTA,ON,0,7,02ND ST,129000,Area 5,Downtown,"(37.7890781005, -122.4010132008)"
202-00072,202-00070,2,Black,MS,N,N,SFMTA,ON,0,7,02ND ST,129000,Area 5,Downtown,"(37.7890908019, -122.4010290985)"
202-00076,202-00070,6,Black,MS,N,N,SFMTA,ON,0,7,02ND ST,129000,Area 5,Downtown,"(37.7890638010, -122.4009951015)"
202-00073,202-00070,3,Black,MS,N,N,SFMTA,ON,0,7,02ND ST,129000,Area 5,Downtown,"(37.7890846998, -122.4010214989)"
202-00075,202-00070,5,Black,MS,N,N,SFMTA,ON,0,7,02ND ST,129000,Area 5,Downtown,"(37.7890709982, -122.4010040981)"
202-00138,202-00130,8,Black,MS,N,N,SFMTA,ON,0,13,02ND ST,129000,Area 5,Downtown,"(37.7889944994, -122.4009079018)"
202-00137,202-00130,7,Black,MS,N,N,SFMTA,ON,0,13,02ND ST,129000,Area 5,Downtown,"(37.7890021996, -122.4009176024)"
202-00136,202-00130,6,Black,MS,N,N,SFMTA,ON,0,13,02ND ST,129000,Area 5,Downtown,"(37.7890087989, -122.4009259005)"
202-00135,202-00130,5,Black,MS,N,N,SFMTA,ON,0,13,02ND ST,129000,Area 5,Downtown,"(37.7890160018, -122.4009349027)"
202-00134,202-00130,4,Black,MS,N,N,SFMTA,ON,0,13,02ND ST,129000,Area 5,Downtown,"(37.7890230984, -122.4009438992)"
202-00133,202-00130,3,Black,MS,N,N,SFMTA,ON,0,13,02ND ST,129000,Area 5,Downtown,"(37.7890296978, -122.4009521973)"
202-00132,202-00130,2,Black,MS,N,N,SFMTA,ON,0,13,02ND ST,129000,Area 5,Downtown,"(37.7890380015, -122.4009626021)"
661-01269,661-01260,9,Black,MS,N,N,SFMTA,ON,0,126,STEVENSON ST,12166000,Area 5,Downtown,"(37.7883783010, -122.4014225003)"
661-01268,661-01260,8,Black,MS,N,N,SFMTA,ON,0,126,STEVENSON ST,12166000,Area 5,Downtown,"(37.7883847997, -122.4014142022)"
661-01267,661-01260,7,Black,MS,N,N,SFMTA,ON,0,126,STEVENSON ST,12166000,Area 5,Downtown,"(37.7883913991, -122.4014058986)"
661-01266,661-01260,6,Black,MS,N,N,SFMTA,ON,0,126,STEVENSON ST,12166000,Area 5,Downtown,"(37.7883968976, -122.4013989025)"
661-01265,661-01260,5,Black,MS,N,N,SFMTA,ON,0,126,STEVENSON ST,12166000,Area 5,Downtown,"(37.7884035026, -122.4013905988)"
661-01264,661-01260,4,Black,MS,N,N,SFMTA,ON,0,126,STEVENSON ST,12166000,Area 5,Downtown,"(37.7884094984, -122.4013828986)"
661-01263,661-01260,3,Black,MS,N,N,SFMTA,ON,0,126,STEVENSON ST,12166000,Area 5,Downtown,"(37.7884154999, -122.4013751985)"
661-01262,661-01260,2,Black,MS,N,N,SFMTA,ON,0,126,STEVENSON ST,12166000,Area 5,Downtown,"(37.7884220992, -122.4013669004)"
661-01248,661-01240,8,Black,MS,N,N,SFMTA,ON,0,124,STEVENSON ST,12166000,Area 5,Downtown,"(37.7884365999, -122.4013483987)"
661-01247,661-01240,7,Black,MS,N,N,SFMTA,ON,0,124,STEVENSON ST,12166000,Area 5,Downtown,"(37.7884434004, -122.4013397989)"
661-01246,661-01240,6,Black,MS,N,N,SFMTA,ON,0,124,STEVENSON ST,12166000,Area 5,Downtown,"(37.7884496980, -122.4013318026)"
661-01245,661-01240,5,Black,MS,N,N,SFMTA,ON,0,124,STEVENSON ST,12166000,Area 5,Downtown,"(37.7884556995, -122.4013241974)"
661-01244,661-01240,4,Black,MS,N,N,SFMTA,ON,0,124,STEVENSON ST,12166000,Area 5,Downtown,"(37.7884611980, -122.4013172013)"
525-00512,525-00500,12,Black,MS,Y,N,SFMTA,ON,0,51,KAPLAN LN,7741000,Area 5,Downtown,"(37.7848982018, -122.3988182989)"
470-08730,-,0,Grey,SS,N,N,SFMTA,ON,0,873,HOWARD ST,7039001,Area 5,Downtown,"(37.7818800014, -122.4043037013)"
206-01500,-,0,Grey,SS,N,N,SFMTA,ON,0,150,06TH ST,331000,Area 2,,"(37.7799378027, -122.4075613000)"
666-01260,-,0,Yellow,SS,N,N,SFMTA,ON,0,126,SUTTER ST,12318002,Area 5,Downtown,"(37.7899718014, -122.4031345991)"
205-00280,-,0,Red,SS,N,N,SFMTA,ON,0,28,05TH ST,290000,Area 5,Downtown,"(37.7833596979, -122.4073964001)"
418-07160,-,0,Grey,SS,N,N,SFMTA,ON,0,716,FOLSOM ST,5662000,Area 5,South Embarcadero,"(37.7834657011, -122.3994868004)"
502-02220,-,0,Grey,SS,N,N,SFMTA,ON,0,222,JONES ST,7565000,Area 2,,"(37.7835887977, -122.4124496986)"
666-00370,-,0,Yellow,SS,N,N,SFMTA,ON,0,37,SUTTER ST,12316000,Area 5,Downtown,"(37.7900144988, -122.4019599983)"
525-00801,525-00800,1,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,Area 5,Downtown,"(37.7848703013, -122.3989907985)"
525-00802,525-00800,2,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,Area 5,Downtown,"(37.7848638025, -122.3989827015)"
525-00803,525-00800,3,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,Area 5,Downtown,"(37.7848581978, -122.3989758004)"
525-00804,525-00800,4,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,Area 5,Downtown,"(37.7848526993, -122.3989688993)"
525-00805,525-00800,5,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,Area 5,Downtown,"(37.7848466978, -122.3989614003)"
525-00806,525-00800,6,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,Area 5,Downtown,"(37.7848345073, -122.3989434298)"
525-00807,525-00800,7,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,Area 5,Downtown,"(37.7848272857, -122.3989344444)"
525-00808,525-00800,8,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,Area 5,Downtown,"(37.7848194008, -122.3989274983)"
525-00809,525-00800,9,Black,MS,Y,N,SFMTA,ON,0,80,KAPLAN LN,7741000,Area 5,Downtown,"(37.7848133993, -122.3989199993)"
525-00810,525-00800,10,Black,MS,Y,N,SFMTA,ON,0,81,KAPLAN LN,7741000,Area 5,Downtown,"(37.7848073979, -122.3989125003)"
525-00811,525-00800,11,Black,MS,Y,N,SFMTA,ON,0,81,KAPLAN LN,7741000,Area 5,Downtown,"(37.7848008991, -122.3989044984)"
525-00601,525-00600,1,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849597976, -122.3991047979)"
525-00602,525-00600,2,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849536505, -122.3990958522)"
525-00603,525-00600,3,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849474807, -122.3990872208)"
546-01220,-,0,Grey,SS,N,N,SFMTA,ON,0,122,LEAVENWORTH ST,8239000,Area 2,,"(37.7826072992, -122.4139395987)"
525-00308,525-00300,8,Black,MS,Y,N,SFMTA,ON,0,30,KAPLAN LN,7741000,Area 5,Downtown,"(37.7850250983, -122.3989817013)"
525-00309,525-00300,9,Black,MS,Y,N,SFMTA,ON,0,30,KAPLAN LN,7741000,Area 5,Downtown,"(37.7850191974, -122.3989741017)"
525-00310,525-00300,10,Black,MS,Y,N,SFMTA,ON,0,31,KAPLAN LN,7741000,Area 5,Downtown,"(37.7850121007, -122.3989649990)"
525-00311,525-00300,11,Black,MS,Y,N,SFMTA,ON,0,31,KAPLAN LN,7741000,Area 5,Downtown,"(37.7850047023, -122.3989553989)"
525-00312,525-00300,12,Black,MS,Y,N,SFMTA,ON,0,31,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849984997, -122.3989474026)"
525-00313,525-00300,13,Black,MS,Y,N,SFMTA,ON,0,31,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849917998, -122.3989388977)"
525-00501,525-00500,1,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849781987, -122.3989213013)"
525-00502,525-00500,2,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849719011, -122.3989130982)"
525-00503,525-00500,3,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849652012, -122.3989045990)"
525-00504,525-00500,4,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849581995, -122.3988956024)"
525-00505,525-00500,5,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849522986, -122.3988879972)"
525-00506,525-00500,6,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849452020, -122.3988787995)"
525-00507,525-00500,7,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849386026, -122.3988703002)"
525-00508,525-00500,8,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849245992, -122.3988523015)"
525-00509,525-00500,9,Black,MS,Y,N,SFMTA,ON,0,50,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849184972, -122.3988444001)"
525-00510,525-00500,10,Black,MS,Y,N,SFMTA,ON,0,51,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849116017, -122.3988354986)"
525-00511,525-00500,11,Black,MS,Y,N,SFMTA,ON,0,51,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849043989, -122.3988263008)"
470-10390,-,0,Grey,SS,N,N,SFMTA,ON,0,1039,HOWARD ST,7044000,Area 2,,"(37.7789548010, -122.4080063009)"
470-10430,-,0,Grey,SS,N,N,SFMTA,ON,0,1043,HOWARD ST,7044000,Area 2,,"(37.7788749997, -122.4081072022)"
444-00260,-,0,Yellow,SS,N,N,SFMTA,ON,0,26,GRANT AVE,6381000,Area 5,Downtown,"(37.7874584989, -122.4049138983)"
205-02260,-,0,Grey,SS,N,N,SFMTA,ON,0,226,05TH ST,297000,Area 5,Downtown,"(37.7809222014, -122.4043625982)"
525-00604,525-00600,4,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849404019, -122.3990807028)"
525-00605,525-00600,5,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849347972, -122.3990738017)"
525-00606,525-00600,6,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849292987, -122.3990669006)"
525-00607,525-00600,7,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849190622, -122.3990527131)"
525-00608,525-00600,8,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849109618, -122.3990427162)"
525-00609,525-00600,9,Black,MS,Y,N,SFMTA,ON,0,60,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849039015, -122.3990352002)"
525-00610,525-00600,10,Black,MS,Y,N,SFMTA,ON,0,61,KAPLAN LN,7741000,Area 5,Downtown,"(37.7848968998, -122.3990266004)"
525-00611,525-00600,11,Black,MS,Y,N,SFMTA,ON,0,61,KAPLAN LN,7741000,Area 5,Downtown,"(37.7848905017, -122.3990184979)"
203-00560,-,0,Red,SS,N,N,SFMTA,ON,0,56,03RD ST,165000,Area 5,Downtown,"(37.7863738974, -122.4023157989)"
582-01090,-,0,Red,SS,N,N,SFMTA,ON,0,109,NEW MONTGOMERY ST,9544000,Area 5,Downtown,"(37.7872291979, -122.4001538993)"
204-03670,-,0,Grey,SS,N,N,SFMTA,ON,0,367,04TH ST,258000,Area 5,South Embarcadero,"(37.7810450018, -122.3997837991)"
666-00350,-,0,Yellow,SS,N,N,SFMTA,ON,0,35,SUTTER ST,12316000,Area 5,Downtown,"(37.7900245012, -122.4018817001)"
563-01034,563-01030,4,Black,MS,N,N,SFMTA,ON,0,103,MCALLISTER ST,8890000,MC2,,"(37.7808375039, -122.4138934147)"
563-01033,563-01030,3,Black,MS,N,N,SFMTA,ON,0,103,MCALLISTER ST,8890000,MC2,,"(37.7808389065, -122.4138822164)"
563-01032,563-01030,2,Black,MS,N,N,SFMTA,ON,0,103,MCALLISTER ST,8890000,MC2,,"(37.7808406052, -122.4138683192)"
563-01015,563-01010,5,Black,MS,N,N,SFMTA,ON,0,101,MCALLISTER ST,8890000,MC2,,"(37.7808433042, -122.4138466157)"
563-01014,563-01010,4,Black,MS,N,N,SFMTA,ON,0,101,MCALLISTER ST,8890000,MC2,,"(37.7808447068, -122.4138356186)"
563-01013,563-01010,3,Black,MS,N,N,SFMTA,ON,0,101,MCALLISTER ST,8890000,MC2,,"(37.7808462043, -122.4138233196)"
563-01012,563-01010,2,Black,MS,N,N,SFMTA,ON,0,101,MCALLISTER ST,8890000,MC2,,"(37.7808477019, -122.4138111156)"
204-03030,-,0,Black,SS,N,N,SFMTA,ON,0,303,04TH ST,256000,Area 5,South Embarcadero,"(37.7819648989, -122.4009378978)"
204-03050,-,0,Black,SS,N,N,SFMTA,ON,0,305,04TH ST,256000,Area 5,South Embarcadero,"(37.7819519014, -122.4009214972)"
204-03070,-,0,Black,SS,N,N,SFMTA,ON,0,307,04TH ST,256000,Area 5,South Embarcadero,"(37.7819383004, -122.4009043981)"
661-01243,661-01240,3,Black,MS,N,N,SFMTA,ON,0,124,STEVENSON ST,12166000,Area 5,Downtown,"(37.7884669983, -122.4013097973)"
661-01242,661-01240,2,Black,MS,N,N,SFMTA,ON,0,124,STEVENSON ST,12166000,Area 5,Downtown,"(37.7884723012, -122.4013030023)"
501-01208,501-01200,8,Black,MS,N,N,SFMTA,ON,0,120,JESSIE ST,7517000,Area 5,Downtown,"(37.7880103019, -122.4009540972)"
501-01168,501-01160,8,Black,MS,N,N,SFMTA,ON,0,116,JESSIE ST,7517000,Area 5,Downtown,"(37.7880710986, -122.4008772017)"
501-01106,501-01100,6,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,Area 5,Downtown,"(37.7882254989, -122.4006818027)"
501-01105,501-01100,5,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,Area 5,Downtown,"(37.7882313997, -122.4006742981)"
501-01104,501-01100,4,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,Area 5,Downtown,"(37.7882378985, -122.4006661006)"
501-01103,501-01100,3,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,Area 5,Downtown,"(37.7882462022, -122.4006556009)"
501-01102,501-01100,2,Black,MS,N,N,SFMTA,ON,0,110,JESSIE ST,7517000,Area 5,Downtown,"(37.7882539024, -122.4006457997)"
501-01085,501-01080,5,Black,MS,N,N,SFMTA,ON,0,108,JESSIE ST,7517000,Area 5,Downtown,"(37.7882675984, -122.4006286000)"
501-01084,501-01080,4,Black,MS,N,N,SFMTA,ON,0,108,JESSIE ST,7517000,Area 5,Downtown,"(37.7882734992, -122.4006211010)"
501-01083,501-01080,3,Black,MS,N,N,SFMTA,ON,0,108,JESSIE ST,7517000,Area 5,Downtown,"(37.7882817973, -122.4006106013)"
501-01082,501-01080,2,Black,MS,N,N,SFMTA,ON,0,108,JESSIE ST,7517000,Area 5,Downtown,"(37.7882901010, -122.4006000009)"
501-01207,501-01200,7,Black,MS,N,N,SFMTA,ON,0,120,JESSIE ST,7517000,Area 5,Downtown,"(37.7880177003, -122.4009446983)"
418-08250,-,0,Grey,SS,N,N,SFMTA,ON,0,825,FOLSOM ST,5664000,Area 5,South Embarcadero,"(37.7814726018, -122.4017028973)"
570-01540,-,0,Yellow,SS,N,N,SFMTA,ON,0,154,MINNA ST,9041000,Area 5,Downtown,"(37.7867486020, -122.4003602003)"
681-07080,-,0,Grey,SS,N,N,SFMTA,ON,0,708,TAYLOR ST,12437000,Area 1,,"(37.7891739001, -122.4118964986)"
582-01080,-,0,Red,SS,N,N,SFMTA,ON,0,108,NEW MONTGOMERY ST,9544000,Area 5,Downtown,"(37.7871473012, -122.4002385006)"
582-01130,-,0,Red,SS,N,N,SFMTA,ON,0,113,NEW MONTGOMERY ST,9544000,Area 5,Downtown,"(37.7871402995, -122.4000432023)"
666-03040,-,0,Yellow,SS,N,N,SFMTA,ON,0,304,SUTTER ST,12321000,Area 5,Downtown,"(37.7896725004, -122.4056125020)"
440-07270,-,0,Grey,SS,N,N,SFMTA,ON,0,727,GEARY ST,6115000,Area 3,,"(37.7863265415, -122.4158416694)"
546-04020,-,0,Grey,SS,N,N,SFMTA,ON,0,402,LEAVENWORTH ST,8242000,Area 3,,"(37.7848098007, -122.4143823979)"
666-08170,-,0,Grey,SS,N,N,SFMTA,ON,0,817,SUTTER ST,12326000,Area 3,,"(37.7884447024, -122.4142633022)"
614-06280,-,0,Grey,SS,N,N,SFMTA,ON,0,628,POST ST,10633000,Area 2,,"(37.7878167973, -122.4126721990)"
525-00408,525-00400,8,Black,MS,Y,N,SFMTA,ON,0,40,KAPLAN LN,7741000,Area 5,Downtown,"(37.7849546935, -122.3991250734)"
570-01740,-,0,Yellow,SS,N,N,SFMTA,ON,0,174,MINNA ST,9041000,Area 5,Downtown,"(37.7863958021, -122.4008139015)"
444-00102,444-00100,2,Black,MS,N,N,SFMTA,ON,0,10,GRANT AVE,6381000,Area 5,Downtown,"(37.7871932005, -122.4048600026)"
444-00086,444-00080,6,Black,MS,N,N,SFMTA,ON,0,8,GRANT AVE,6381000,Area 5,Downtown,"(37.7871752017, -122.4048563984)"
444-00085,444-00080,5,Black,MS,N,N,SFMTA,ON,0,8,GRANT AVE,6381000,Area 5,Downtown,"(37.7871675015, -122.4048548003)"
444-00084,444-00080,4,Black,MS,N,N,SFMTA,ON,0,8,GRANT AVE,6381000,Area 5,Downtown,"(37.7871581026, -122.4048529004)"
444-00083,444-00080,3,Black,MS,N,N,SFMTA,ON,0,8,GRANT AVE,6381000,Area 5,Downtown,"(37.7871494972, -122.4048512016)"
401-04300,-,0,Grey,SS,N,N,SFMTA,ON,0,430,ELLIS ST,5174000,Area 3,,"(37.7847640065, -122.4140737150)"
472-05090,-,0,Grey,SS,Y,N,SFMTA,ON,0,509,HYDE ST,7119000,Area 3,,"(37.7857138001, -122.4164042023)"
568-06560,-,0,Yellow,SS,Y,N,SFMTA,ON,0,656,MISSION ST,9093000,Area 5,Downtown,"(37.7870468021, -122.4011361019)"
440-00090,-,0,Yellow,SS,N,N,SFMTA,ON,0,9,GEARY ST,6107000,Area 5,Downtown,"(37.7878682007, -122.4038138014)"
207-02170,-,0,Yellow,SS,N,N,SFMTA,ON,0,217,07TH ST,371000,Area 2,,"(37.7777061992, -122.4088897982)"
606-06300,-,0,Grey,SS,N,N,SFMTA,ON,0,630,PINE ST,10465000,Area 2,,"(37.7914294981, -122.4067554024)"
